time,value
2022-12-24 21:20:21,70.07
2022-12-24 21:24:17,66.24
2022-12-24 21:36:15,69.01
2022-12-27 17:00:02,70.22
2022-12-27 19:00:02,69.46
2022-12-27 20:00:00,67.67
2022-12-27 22:00:01,72.82
2022-12-28 00:00:01,75.46
2022-12-28 01:00:02,70.24
2022-12-28 02:00:02,73.1
2022-12-28 03:00:02,69.15
2022-12-28 04:00:01,72.91
2022-12-28 05:00:01,69.42
2022-12-28 06:00:02,70.73
2022-12-28 07:00:02,67.81
2022-12-28 08:00:02,62.66
2022-12-28 09:00:03,63.32
2022-12-28 10:00:03,63.86
2022-12-28 11:00:03,67.04
2022-12-28 12:00:03,71.0
2022-12-28 13:00:02,64.87
2022-12-28 14:00:02,65.1
2022-12-28 15:00:02,76.6
2022-12-28 16:00:01,71.08
2022-12-28 17:00:02,64.35
2022-12-28 18:00:01,74.32
2022-12-28 19:00:01,69.93
2022-12-28 20:00:01,66.49
2022-12-28 21:00:03,79.28
2022-12-28 23:00:00,67.48
2022-12-29 00:00:03,72.67
2022-12-29 02:00:01,68.2
2022-12-29 03:00:02,71.3
2022-12-29 04:00:01,72.56
2022-12-29 05:00:01,69.9
2022-12-29 06:00:01,71.6
2022-12-29 07:00:03,72.69
2022-12-29 08:00:00,67.53
2022-12-29 09:00:01,72.43
2022-12-29 10:00:02,71.27
2022-12-29 11:00:00,77.9
2022-12-29 13:00:02,61.57
2022-12-29 14:00:01,72.16
2022-12-29 15:00:01,64.21
2022-12-29 16:00:00,62.65
2022-12-29 17:00:01,74.85
2022-12-29 18:00:03,70.38
2022-12-29 19:00:01,67.2
2022-12-29 20:00:02,74.15
2022-12-29 21:00:03,70.84
2022-12-29 22:00:02,68.8
2022-12-29 23:00:02,77.13
2022-12-30 00:00:02,70.48
2022-12-30 01:00:01,69.86
2022-12-30 02:00:00,75.74
2022-12-30 03:00:00,67.29
2022-12-30 04:00:01,73.56
2022-12-30 05:00:02,71.86
2022-12-30 06:00:00,68.47
2022-12-30 07:00:01,69.75
2022-12-30 08:00:01,66.29
2022-12-30 09:00:02,65.41
2022-12-30 11:00:03,67.44
2022-12-30 12:00:01,72.04
2022-12-30 13:00:02,70.8
2022-12-30 14:00:02,70.82
2022-12-30 15:00:01,68.14
2022-12-30 16:00:01,68.73
2022-12-30 17:00:00,66.56
2022-12-30 18:00:02,70.15
2022-12-30 19:00:03,68.39
2022-12-30 20:00:03,64.29
2022-12-30 21:00:03,65.08
2022-12-30 22:00:00,64.12
2022-12-30 23:00:02,73.89
2022-12-31 00:00:00,63.98
2022-12-31 02:00:02,70.07
2022-12-31 03:00:01,66.53
2022-12-31 04:00:05,72.94
2022-12-31 05:00:02,65.92
2022-12-31 06:00:00,72.84
2022-12-31 07:00:03,67.4
2022-12-31 08:00:01,72.99
2022-12-31 09:00:01,74.22
2022-12-31 10:00:02,75.51
2022-12-31 11:00:02,70.48
2022-12-31 12:00:02,69.7
2022-12-31 13:00:01,74.98
2022-12-31 14:00:01,77.06
2022-12-31 15:00:03,68.02
2022-12-31 17:00:01,72.03
2022-12-31 19:00:02,67.13
2022-12-31 20:00:03,64.25
2022-12-31 21:00:01,64.32
2022-12-31 22:00:02,72.72
