time,value
2022-12-24 14:41:13,4.489
2022-12-24 21:20:00,4.139
2022-12-24 21:24:16,4.68
2022-12-24 21:36:13,4.263
2022-12-27 17:00:00,4.422
2022-12-27 18:00:00,3.944
2022-12-27 19:00:01,4.081
2022-12-27 20:00:00,4.054
2022-12-27 21:00:00,4.019
2022-12-27 22:00:01,4.188
2022-12-27 23:00:00,4.068
2022-12-28 00:00:00,4.236
2022-12-28 01:00:00,3.989
2022-12-28 02:00:01,4.497
2022-12-28 03:00:00,4.226
2022-12-28 05:00:00,4.257
2022-12-28 06:00:00,4.221
2022-12-28 07:00:00,4.261
2022-12-28 08:00:00,4.231
2022-12-28 09:00:00,4.321
2022-12-28 10:00:00,4.097
2022-12-28 11:00:00,4.587
2022-12-28 12:00:01,4.328
2022-12-28 13:00:00,4.309
2022-12-28 14:00:00,4.512
2022-12-28 15:00:00,4.648
2022-12-28 16:00:01,4.515
2022-12-28 17:00:00,4.295
2022-12-28 18:00:00,4.363
2022-12-28 19:00:00,4.099
2022-12-28 20:00:00,4.413
2022-12-28 21:00:01,4.296
2022-12-28 22:00:00,4.477
2022-12-28 23:00:00,3.881
2022-12-29 00:00:00,4.299
2022-12-29 01:00:00,4.715
2022-12-29 02:00:00,4.373
2022-12-29 03:00:00,4.638
2022-12-29 04:00:00,3.85
2022-12-29 05:00:01,4.369
2022-12-29 06:00:00,4.115
2022-12-29 07:00:01,4.273
2022-12-29 09:00:00,4.32
2022-12-29 10:00:00,4.158
2022-12-29 13:00:00,4.155
2022-12-29 15:00:00,4.265
2022-12-29 16:00:00,4.574
2022-12-29 17:00:00,4.103
2022-12-29 18:00:01,4.355
2022-12-29 19:00:00,4.384
2022-12-29 20:00:00,3.953
2022-12-29 21:00:00,4.014
2022-12-29 22:00:00,4.301
2022-12-29 23:00:01,4.316
2022-12-30 00:00:00,4.579
2022-12-30 01:00:00,4.485
2022-12-30 05:00:00,4.207
2022-12-30 06:00:00,4.194
2022-12-30 07:00:00,4.084
2022-12-30 08:00:00,4.248
2022-12-30 09:00:00,4.328
2022-12-30 10:00:01,4.063
2022-12-30 11:00:01,4.117
2022-12-30 12:00:00,4.688
2022-12-30 13:00:00,4.468
