time,value
2022-12-24 21:20:21,323.8
2022-12-24 21:24:17,317.5
2022-12-24 21:36:15,292.2
2022-12-27 17:00:02,309.9
2022-12-27 19:00:02,252.9
2022-12-27 20:00:00,307.7
2022-12-27 22:00:01,341.3
2022-12-28 00:00:01,349.0
2022-12-28 01:00:02,292.2
2022-12-28 02:00:02,300.6
2022-12-28 03:00:02,308.2
2022-12-28 04:00:01,271.5
2022-12-28 05:00:01,311.2
2022-12-28 06:00:02,290.9
2022-12-28 07:00:02,301.6
2022-12-28 08:00:02,308.8
2022-12-28 09:00:03,326.6
2022-12-28 10:00:03,302.1
2022-12-28 11:00:03,274.5
2022-12-28 12:00:03,300.4
2022-12-28 13:00:02,312.4
2022-12-28 14:00:02,358.8
2022-12-28 15:00:02,293.9
2022-12-28 16:00:01,279.1
2022-12-28 17:00:02,311.7
2022-12-28 18:00:01,281.3
2022-12-28 19:00:01,280.8
2022-12-28 20:00:01,304.0
2022-12-28 21:00:03,281.5
2022-12-28 23:00:00,298.4
2022-12-29 00:00:03,300.6
2022-12-29 02:00:01,288.0
2022-12-29 03:00:02,320.6
2022-12-29 04:00:01,326.5
2022-12-29 05:00:01,265.3
2022-12-29 06:00:01,302.1
2022-12-29 07:00:03,318.6
2022-12-29 08:00:00,340.1
2022-12-29 09:00:01,295.5
2022-12-29 10:00:02,287.5
2022-12-29 11:00:00,295.3
2022-12-29 13:00:02,277.8
2022-12-29 14:00:01,302.6
2022-12-29 15:00:01,310.8
2022-12-29 16:00:00,330.1
2022-12-29 17:00:01,306.1
2022-12-29 18:00:03,287.5
2022-12-29 19:00:01,290.5
2022-12-29 20:00:02,266.4
2022-12-29 21:00:03,299.0
2022-12-29 22:00:02,294.5
2022-12-29 23:00:02,285.4
2022-12-30 00:00:02,286.5
2022-12-30 01:00:01,305.8
2022-12-30 02:00:00,293.0
2022-12-30 03:00:00,301.1
2022-12-30 04:00:01,286.8
2022-12-30 05:00:02,273.5
2022-12-30 06:00:00,278.6
2022-12-30 07:00:01,263.7
2022-12-30 08:00:01,284.7
2022-12-30 09:00:02,312.5
2022-12-30 11:00:03,288.6
2022-12-30 12:00:01,284.2
2022-12-30 13:00:02,273.4
2022-12-30 14:00:02,284.3
2022-12-30 15:00:01,260.5
2022-12-30 16:00:01,305.2
2022-12-30 17:00:00,313.8
2022-12-30 18:00:02,295.7
2022-12-30 19:00:03,340.7
2022-12-30 20:00:03,305.9
2022-12-30 21:00:03,304.2
2022-12-30 22:00:00,287.5
2022-12-30 23:00:02,301.9
2022-12-31 00:00:00,296.2
2022-12-31 02:00:02,311.7
2022-12-31 03:00:01,307.3
2022-12-31 04:00:05,303.7
2022-12-31 05:00:02,299.0
2022-12-31 06:00:00,338.3
2022-12-31 07:00:03,311.2
2022-12-31 08:00:01,329.4
2022-12-31 09:00:01,287.2
2022-12-31 10:00:02,302.7
2022-12-31 11:00:02,325.8
2022-12-31 12:00:02,314.3
2022-12-31 13:00:01,303.8
2022-12-31 14:00:01,294.8
