time,value
2022-12-24 21:20:21,29.9
2022-12-24 21:24:17,59.16
2022-12-24 21:36:15,55.02
2022-12-27 17:00:02,49.33
2022-12-27 19:00:02,63.0
2022-12-27 20:00:00,20.61
2022-12-27 22:00:01,30.61
2022-12-28 00:00:01,39.8
2022-12-28 01:00:02,40.14
2022-12-28 02:00:02,35.17
2022-12-28 03:00:02,33.85
2022-12-28 04:00:01,32.89
2022-12-28 05:00:01,35.57
2022-12-28 06:00:02,42.58
2022-12-28 07:00:02,47.44
2022-12-28 08:00:02,35.68
2022-12-28 09:00:03,39.99
2022-12-28 10:00:03,62.2
2022-12-28 11:00:03,35.74
2022-12-28 12:00:03,53.16
2022-12-28 13:00:02,54.55
2022-12-28 14:00:02,45.78
2022-12-28 15:00:02,51.28
2022-12-28 16:00:01,41.3
2022-12-28 17:00:02,51.55
2022-12-28 18:00:01,14.72
2022-12-28 19:00:01,41.49
2022-12-28 20:00:01,22.77
2022-12-28 21:00:03,47.48
2022-12-28 23:00:00,46.63
2022-12-29 00:00:03,66.78
2022-12-29 02:00:01,32.09
2022-12-29 03:00:02,32.06
2022-12-29 04:00:01,26.62
2022-12-29 05:00:01,50.49
2022-12-29 06:00:01,44.14
2022-12-29 07:00:03,28.75
2022-12-29 08:00:00,49.99
2022-12-29 09:00:01,40.25
2022-12-29 10:00:02,18.97
2022-12-29 11:00:00,51.82
2022-12-29 13:00:02,44.48
2022-12-29 14:00:01,48.16
2022-12-29 15:00:01,46.48
2022-12-29 16:00:00,25.19
2022-12-29 17:00:01,47.56
2022-12-29 18:00:03,37.94
2022-12-29 19:00:01,26.89
2022-12-29 20:00:02,27.29
2022-12-29 21:00:03,27.36
2022-12-29 22:00:02,32.11
2022-12-29 23:00:02,42.48
2022-12-30 00:00:02,43.64
2022-12-30 01:00:01,22.87
2022-12-30 02:00:00,28.67
2022-12-30 03:00:00,34.55
2022-12-30 04:00:01,32.96
2022-12-30 05:00:02,31.94
2022-12-30 06:00:00,53.09
2022-12-30 07:00:01,47.79
2022-12-30 08:00:01,43.52
2022-12-30 09:00:02,45.56
2022-12-30 11:00:03,37.52
2022-12-30 12:00:01,45.99
2022-12-30 13:00:02,29.02
2022-12-30 14:00:02,46.39
2022-12-30 15:00:01,21.86
2022-12-30 16:00:01,33.07
2022-12-30 17:00:00,19.76
2022-12-30 18:00:02,28.64
2022-12-30 19:00:03,21.96
2022-12-30 20:00:03,45.93
2022-12-30 21:00:03,34.37
2022-12-30 22:00:00,47.11
2022-12-30 23:00:02,33.14
2022-12-31 00:00:00,36.14
2022-12-31 02:00:02,59.5
2022-12-31 03:00:01,37.04
2022-12-31 04:00:05,26.02
2022-12-31 05:00:02,52.64
2022-12-31 06:00:00,40.75
2022-12-31 07:00:03,32.0
2022-12-31 08:00:01,31.91
2022-12-31 09:00:01,42.54
2022-12-31 10:00:02,38.91
2022-12-31 11:00:02,49.63
2022-12-31 12:00:02,48.99
2022-12-31 13:00:01,31.39
2022-12-31 14:00:01,55.7
2022-12-31 15:00:03,32.15
2022-12-31 17:00:01,21.04
2022-12-31 19:00:02,24.53
2022-12-31 20:00:03,34.23
2022-12-31 21:00:01,36.36
2022-12-31 22:00:02,32.04
2022-12-31 23:00:00,43.15
2023-01-01 00:00:02,43.16
2023-01-01 01:00:01,23.46
2023-01-01 02:00:02,41.99
2023-01-01 03:00:01,28.82
2023-01-01 04:00:00,45.65
2023-01-01 05:00:01,39.49
2023-01-01 06:00:01,48.23
2023-01-01 07:00:01,50.43
2023-01-01 08:00:03,52.26
2023-01-01 09:00:01,22.66
2023-01-01 10:00:02,26.32
2023-01-01 11:00:02,11.71
2023-01-01 12:00:02,25.56
2023-01-01 13:00:01,37.0
2023-01-01 14:00:01,49.67
2023-01-01 16:00:03,54.49
2023-01-01 17:00:02,45.74
2023-01-01 19:00:00,21.19
2023-01-01 20:00:02,53.56
2023-01-01 21:00:01,31.75
2023-01-01 22:00:01,29.96
2023-01-01 23:00:01,46.8
2023-01-02 00:00:01,49.99
2023-01-02 01:00:02,35.87
2023-01-02 02:00:01,32.94
2023-01-02 03:00:02,38.37
2023-01-02 05:00:03,49.01
2023-01-02 06:00:02,38.13
2023-01-02 07:00:01,51.0
2023-01-02 08:00:01,39.19
2023-01-02 10:00:01,45.34
2023-01-02 11:00:27,48.54
2023-01-02 12:00:02,37.31
2023-01-02 13:00:01,29.36
2023-01-02 14:00:03,26.2
2023-01-02 15:00:02,37.47
2023-01-02 16:00:03,33.75
2023-01-02 19:00:01,61.19
2023-01-02 21:00:02,38.35
2023-01-02 22:00:03,55.03
2023-01-02 23:00:03,26.22
2023-01-03 00:00:01,51.35
2023-01-03 02:00:02,42.91
2023-01-03 03:00:01,27.81
2023-01-03 04:00:03,28.96
2023-01-03 05:00:01,61.21
2023-01-03 06:00:01,22.8
2023-01-03 09:00:02,18.79
2023-01-03 10:00:01,27.38
2023-01-03 11:00:00,52.14
2023-01-03 12:00:03,40.56
2023-01-03 13:00:02,48.69
2023-01-03 14:00:23,42.73
2023-01-03 15:00:01,37.04
2023-01-03 16:00:01,40.85
2023-01-03 17:00:02,35.82
2023-01-03 18:00:01,35.99
2023-01-03 19:00:01,33.6
2023-01-03 20:00:01,52.62
2023-01-03 22:00:01,28.75
2023-01-03 23:00:02,35.19
2023-01-04 00:00:01,23.59
2023-01-04 02:00:02,51.45
2023-01-04 03:00:02,24.32
2023-01-04 04:00:02,45.61
2023-01-04 05:00:01,31.15
2023-01-04 06:00:02,37.9
2023-01-04 07:00:02,42.94
2023-01-04 08:00:01,45.97
2023-01-04 09:00:02,31.41
2023-01-04 10:00:02,45.29
2023-01-04 11:00:03,60.78
2023-01-04 12:00:01,46.26
2023-01-04 13:00:03,40.46
2023-01-04 16:00:01,57.13
2023-01-04 18:00:02,33.55
2023-01-04 20:00:01,34.14
2023-01-04 21:00:02,39.54
2023-01-04 22:00:00,39.83
2023-01-04 23:00:01,55.55
2023-01-05 00:00:01,39.74
2023-01-05 01:00:01,30.5
2023-01-05 02:00:01,38.85
2023-01-05 03:00:02,41.16
2023-01-05 04:00:01,34.51
2023-01-05 05:00:01,40.88
2023-01-05 06:00:02,33.69
2023-01-05 07:00:02,37.72
2023-01-05 08:00:01,54.55
2023-01-05 09:00:02,46.69
2023-01-05 10:00:02,52.02
2023-01-05 11:00:01,47.95
2023-01-05 12:00:00,52.46
2023-01-05 13:00:01,52.68
2023-01-05 14:00:02,44.66
2023-01-05 17:00:02,36.95
2023-01-05 18:00:01,32.72
2023-01-05 19:00:02,34.22
2023-01-05 20:00:02,59.24
2023-01-05 22:00:02,37.76
2023-01-05 23:00:01,33.26
2023-01-06 00:00:02,44.96
2023-01-06 01:00:02,40.83
2023-01-06 02:00:00,46.62
2023-01-06 03:00:02,28.27
2023-01-06 04:00:01,36.81
2023-01-06 05:00:00,43.39
2023-01-06 06:00:01,27.27
2023-01-06 07:00:01,49.71
2023-01-06 08:00:01,33.33
2023-01-06 09:00:01,32.96
2023-01-06 10:00:00,27.64
2023-01-06 12:00:01,44.06
2023-01-06 14:00:01,40.78
2023-01-06 15:00:01,43.75
2023-01-06 17:00:01,37.65
2023-01-06 18:00:01,27.3
2023-01-06 19:00:01,34.72
2023-01-06 20:00:05,38.73
2023-01-06 21:00:02,48.49
2023-01-06 22:00:01,55.12
2023-01-06 23:00:02,39.41
2023-01-07 00:00:02,36.1
2023-01-07 01:00:02,59.75
2023-01-07 02:00:02,34.99
2023-01-07 03:00:01,49.24
2023-01-07 04:00:02,30.87
2023-01-07 05:00:02,41.99
2023-01-07 06:00:02,45.75
2023-01-07 07:00:01,30.97
2023-01-07 08:00:01,22.72
2023-01-07 09:00:01,32.88
2023-01-07 10:00:01,24.3
2023-01-07 11:00:03,35.26
2023-01-07 12:00:01,37.67
2023-01-07 13:00:01,11.31
2023-01-07 14:00:02,34.21
2023-01-07 15:00:04,52.39
2023-01-07 16:00:04,46.64
2023-01-07 17:00:02,56.06
2023-01-07 18:00:01,43.84
2023-01-07 19:00:02,38.31
2023-01-07 20:00:00,36.94
2023-01-07 21:00:01,37.09
2023-01-07 22:00:00,39.75
2023-01-07 23:00:01,26.04
2023-01-08 00:00:02,42.19
2023-01-08 02:00:01,49.93
2023-01-08 03:00:02,40.9
2023-01-08 04:00:02,48.64
2023-01-08 05:00:01,48.97
2023-01-08 06:00:03,51.33
2023-01-08 07:00:28,41.6
2023-01-08 08:00:02,39.39
2023-01-08 09:00:02,53.34
2023-01-08 11:00:02,57.07
2023-01-08 13:00:02,32.3
2023-01-08 14:00:02,43.72
2023-01-08 15:00:01,45.71
2023-01-08 16:00:02,34.66
2023-01-08 18:00:02,44.04
2023-01-08 19:00:02,45.84
2023-01-08 20:00:21,13.78
2023-01-08 21:00:02,50.05
2023-01-08 22:00:04,41.63
2023-01-08 23:00:03,41.85
2023-01-09 00:00:02,48.34
2023-01-09 01:00:02,42.47
2023-01-09 02:00:00,42.85
2023-01-09 04:00:01,25.16
2023-01-09 07:00:05,28.12
2023-01-09 08:00:02,44.11
2023-01-09 09:00:02,42.68
2023-01-09 11:00:03,36.79
2023-01-09 12:00:03,28.71
2023-01-09 13:00:03,47.02
2023-01-09 14:00:00,33.45
2023-01-09 15:00:02,39.04
2023-01-09 16:00:02,38.87
2023-01-09 17:00:02,49.8
2023-01-09 18:00:01,49.72
2023-01-09 19:00:00,49.06
2023-01-09 20:00:01,44.87
2023-01-09 21:00:02,49.52
2023-01-09 22:00:03,37.96
2023-01-09 23:00:01,33.33
2023-01-10 00:00:03,38.55
2023-01-10 01:00:02,33.46
2023-01-10 02:00:01,45.2
2023-01-10 03:00:00,22.08
2023-01-10 04:00:01,30.22
2023-01-10 05:00:00,35.9
2023-01-10 06:00:01,25.6
2023-01-10 07:00:02,43.88
2023-01-10 08:00:01,39.44
2023-01-10 10:00:02,50.95
2023-01-10 11:00:00,32.24
2023-01-10 12:00:01,45.1
2023-01-10 13:00:01,47.81
2023-01-10 14:00:02,39.11
2023-01-10 15:00:02,52.03
2023-01-10 16:00:01,29.52
2023-01-10 17:00:01,37.51
2023-01-10 18:00:02,39.48
2023-01-10 19:00:01,47.02
2023-01-10 21:00:02,22.34
2023-01-10 22:00:04,57.8
2023-01-10 23:00:02,30.74
2023-01-11 00:00:02,38.18
2023-01-11 01:00:01,44.44
2023-01-11 02:00:01,30.57
2023-01-11 03:00:04,42.99
2023-01-11 04:00:01,53.36
2023-01-11 05:00:02,35.72
2023-01-11 06:00:02,39.13
2023-01-11 08:00:00,34.92
2023-01-11 09:00:01,32.34
2023-01-11 10:00:02,16.19
2023-01-11 11:00:01,37.28
2023-01-11 12:00:00,61.66
2023-01-11 13:00:01,47.66
2023-01-11 14:00:01,41.22
2023-01-11 15:00:01,31.83
2023-01-11 16:00:02,51.08
2023-01-11 17:00:02,30.7
2023-01-11 18:00:02,49.53
2023-01-11 19:00:00,21.8
2023-01-11 20:00:02,45.02
2023-01-11 21:00:02,33.88
2023-01-11 22:00:02,41.07
2023-01-11 23:00:02,46.94
2023-01-12 00:00:03,26.02
2023-01-12 01:00:01,54.64
2023-01-12 02:00:02,39.24
2023-01-12 03:00:01,37.59
2023-01-12 04:00:02,17.37
2023-01-12 05:00:01,32.02
2023-01-12 06:00:00,34.89
2023-01-12 07:00:03,23.87
2023-01-12 08:00:00,42.81
2023-01-12 10:00:03,34.35
2023-01-12 11:00:01,47.31
2023-01-12 12:00:00,44.27
2023-01-12 13:00:02,31.0
2023-01-12 14:00:00,39.05
2023-01-12 15:00:03,37.74
2023-01-12 16:00:01,51.9
2023-01-12 17:00:01,22.42
2023-01-12 18:00:01,40.36
2023-01-12 19:00:02,67.39
2023-01-12 20:00:02,47.31
2023-01-12 21:00:00,39.09
2023-01-12 22:00:02,51.27
2023-01-12 23:00:02,39.27
2023-01-13 00:00:01,45.27
2023-01-13 01:00:02,40.63
2023-01-13 02:00:00,35.95
2023-01-13 03:00:02,39.42
2023-01-13 04:00:02,32.35
2023-01-13 05:00:02,46.02
2023-01-13 06:00:01,41.19
2023-01-13 07:00:02,31.27
2023-01-13 08:00:06,46.04
2023-01-13 09:00:02,31.56
2023-01-13 10:00:02,55.06
2023-01-13 11:00:02,18.78
2023-01-13 14:00:02,49.3
2023-01-13 15:00:02,27.0
2023-01-13 18:00:03,52.45
2023-01-13 19:00:02,36.6
2023-01-13 20:00:01,37.99
2023-01-13 21:00:00,37.08
2023-01-13 22:00:02,48.4
2023-01-13 23:00:02,49.37
2023-01-14 00:00:01,48.8
2023-01-14 01:00:02,44.28
2023-01-14 02:00:02,28.68
2023-01-14 03:00:01,42.28
2023-01-14 04:00:01,42.02
2023-01-14 05:00:02,38.71
2023-01-14 06:00:01,33.71
2023-01-14 08:00:01,46.1
2023-01-14 09:00:02,41.22
2023-01-14 10:00:02,39.71
2023-01-14 11:00:02,61.09
2023-01-14 12:00:01,42.91
2023-01-14 13:00:01,29.72
2023-01-14 14:00:02,41.03
2023-01-14 15:00:01,46.83
2023-01-14 16:00:00,47.91
2023-01-14 17:00:03,37.96
2023-01-14 18:00:01,56.49
2023-01-14 19:00:00,49.94
