time,value
2022-12-24 21:20:21,327.32
2022-12-24 21:24:17,295.26
2022-12-24 21:36:15,283.18
2022-12-27 17:00:02,312.1
2022-12-27 19:00:02,288.36
2022-12-27 20:00:00,317.44
2022-12-27 22:00:01,277.32
2022-12-28 00:00:01,293.08
2022-12-28 01:00:02,311.67
2022-12-28 02:00:02,292.66
2022-12-28 03:00:02,326.63
2022-12-28 04:00:01,248.37
2022-12-28 05:00:01,267.92
2022-12-28 06:00:02,352.46
2022-12-28 07:00:02,311.73
2022-12-28 08:00:02,282.78
2022-12-28 09:00:03,258.88
2022-12-28 10:00:03,326.55
2022-12-28 11:00:03,294.74
2022-12-28 12:00:03,307.27
2022-12-28 13:00:02,317.51
2022-12-28 14:00:02,365.04
2022-12-28 15:00:02,337.15
2022-12-28 16:00:01,328.89
2022-12-28 17:00:02,304.92
2022-12-28 18:00:01,330.6
2022-12-28 19:00:01,227.83
2022-12-28 20:00:01,292.36
2022-12-28 21:00:03,270.92
2022-12-28 23:00:00,294.76
2022-12-29 00:00:03,272.74
2022-12-29 02:00:01,263.45
2022-12-29 03:00:02,320.44
2022-12-29 04:00:01,282.19
2022-12-29 05:00:01,309.72
2022-12-29 06:00:01,324.13
2022-12-29 07:00:03,292.57
2022-12-29 08:00:00,285.62
2022-12-29 09:00:01,345.32
2022-12-29 10:00:02,321.41
2022-12-29 11:00:00,327.5
2022-12-29 13:00:02,310.56
2022-12-29 14:00:01,341.91
2022-12-29 15:00:01,288.74
2022-12-29 16:00:00,279.28
2022-12-29 17:00:01,321.48
2022-12-29 18:00:03,313.82
2022-12-29 19:00:01,327.05
2022-12-29 20:00:02,321.06
2022-12-29 21:00:03,275.73
2022-12-29 22:00:02,307.32
2022-12-29 23:00:02,286.56
2022-12-30 00:00:02,295.13
2022-12-30 01:00:01,273.25
2022-12-30 02:00:00,262.49
2022-12-30 03:00:00,327.13
2022-12-30 04:00:01,283.47
2022-12-30 05:00:02,256.81
2022-12-30 06:00:00,331.76
2022-12-30 07:00:01,288.44
2022-12-30 08:00:01,315.83
2022-12-30 09:00:02,298.01
2022-12-30 11:00:03,307.27
2022-12-30 12:00:01,303.09
2022-12-30 13:00:02,304.65
2022-12-30 14:00:02,275.44
2022-12-30 15:00:01,315.07
2022-12-30 16:00:01,345.54
2022-12-30 17:00:00,310.5
2022-12-30 18:00:02,328.79
2022-12-30 19:00:03,316.2
2022-12-30 20:00:03,333.8
2022-12-30 21:00:03,310.99
2022-12-30 22:00:00,301.88
2022-12-30 23:00:02,317.06
2022-12-31 00:00:00,291.86
2022-12-31 02:00:02,311.89
2022-12-31 03:00:01,246.9
2022-12-31 04:00:05,316.85
2022-12-31 05:00:02,292.04
2022-12-31 06:00:00,290.19
2022-12-31 07:00:03,316.61
2022-12-31 08:00:01,309.19
2022-12-31 09:00:01,358.89
2022-12-31 10:00:02,307.59
2022-12-31 11:00:02,317.06
2022-12-31 12:00:02,334.02
2022-12-31 13:00:01,350.92
2022-12-31 14:00:01,340.5
2022-12-31 15:00:03,304.58
2022-12-31 17:00:01,315.37
2022-12-31 19:00:02,285.07
2022-12-31 20:00:03,275.46
2022-12-31 21:00:01,327.32
2022-12-31 22:00:02,292.44
2022-12-31 23:00:00,267.94
2023-01-01 00:00:02,328.43
2023-01-01 01:00:01,263.05
2023-01-01 02:00:02,298.73
2023-01-01 03:00:01,278.75
2023-01-01 04:00:00,323.71
2023-01-01 05:00:01,306.3
2023-01-01 06:00:01,316.88
2023-01-01 07:00:01,338.9
2023-01-01 08:00:03,325.61
2023-01-01 09:00:01,311.13
2023-01-01 10:00:02,379.9
2023-01-01 11:00:02,345.75
2023-01-01 12:00:02,289.88
2023-01-01 13:00:01,298.76
2023-01-01 14:00:01,322.86
2023-01-01 16:00:03,315.03
2023-01-01 17:00:02,312.09
2023-01-01 19:00:00,280.06
2023-01-01 20:00:02,344.95
2023-01-01 21:00:01,260.04
2023-01-01 22:00:01,307.33
2023-01-01 23:00:01,184.58
2023-01-02 00:00:01,304.02
2023-01-02 01:00:02,287.43
2023-01-02 02:00:01,329.02
2023-01-02 03:00:02,330.69
2023-01-02 05:00:03,282.68
2023-01-02 06:00:02,274.25
2023-01-02 07:00:01,302.71
2023-01-02 08:00:01,259.63
2023-01-02 10:00:01,346.19
2023-01-02 11:00:27,298.27
2023-01-02 12:00:02,329.41
2023-01-02 13:00:01,250.08
2023-01-02 14:00:03,293.46
2023-01-02 15:00:02,278.78
2023-01-02 16:00:03,341.57
2023-01-02 19:00:01,336.59
2023-01-02 21:00:02,322.97
2023-01-02 22:00:03,326.58
2023-01-02 23:00:03,288.71
2023-01-03 00:00:01,277.74
2023-01-03 02:00:02,321.97
2023-01-03 03:00:01,274.95
2023-01-03 04:00:03,348.92
2023-01-03 05:00:01,304.55
2023-01-03 06:00:01,287.73
2023-01-03 09:00:02,306.18
2023-01-03 10:00:01,322.69
2023-01-03 11:00:00,316.64
2023-01-03 12:00:03,232.97
2023-01-03 13:00:02,305.02
2023-01-03 14:00:23,320.93
2023-01-03 15:00:01,328.19
2023-01-03 16:00:01,297.14
2023-01-03 17:00:02,298.94
2023-01-03 18:00:01,341.1
2023-01-03 19:00:01,252.4
2023-01-03 20:00:01,280.94
2023-01-03 22:00:01,248.57
2023-01-03 23:00:02,304.87
2023-01-04 00:00:01,296.17
2023-01-04 02:00:02,301.49
2023-01-04 03:00:02,298.81
2023-01-04 04:00:02,262.88
2023-01-04 05:00:01,283.57
2023-01-04 06:00:02,278.93
2023-01-04 07:00:02,308.91
2023-01-04 08:00:01,292.91
2023-01-04 09:00:02,305.07
2023-01-04 10:00:02,353.15
2023-01-04 11:00:03,284.75
2023-01-04 12:00:01,279.27
2023-01-04 13:00:03,315.4
2023-01-04 16:00:01,339.71
2023-01-04 18:00:02,292.44
2023-01-04 20:00:01,299.02
2023-01-04 21:00:02,308.57
2023-01-04 22:00:00,274.6
2023-01-04 23:00:01,246.8
2023-01-05 00:00:01,310.72
2023-01-05 01:00:01,281.05
2023-01-05 02:00:01,296.45
2023-01-05 03:00:02,352.14
2023-01-05 04:00:01,275.51
2023-01-05 05:00:01,307.12
2023-01-05 06:00:02,336.38
2023-01-05 07:00:02,267.26
2023-01-05 08:00:01,307.52
2023-01-05 09:00:02,304.49
2023-01-05 10:00:02,300.12
2023-01-05 11:00:01,279.42
2023-01-05 12:00:00,265.69
2023-01-05 13:00:01,330.01
2023-01-05 14:00:02,290.02
2023-01-05 17:00:02,237.65
2023-01-05 18:00:01,299.45
2023-01-05 19:00:02,290.04
2023-01-05 20:00:02,351.76
2023-01-05 22:00:02,245.68
2023-01-05 23:00:01,287.76
2023-01-06 00:00:02,344.61
2023-01-06 01:00:02,316.2
2023-01-06 02:00:00,258.84
2023-01-06 03:00:02,335.8
2023-01-06 04:00:01,261.31
2023-01-06 05:00:00,262.53
2023-01-06 06:00:01,278.31
2023-01-06 07:00:01,303.44
2023-01-06 08:00:01,311.71
2023-01-06 09:00:01,231.88
2023-01-06 10:00:00,270.82
2023-01-06 12:00:01,289.38
2023-01-06 14:00:01,249.67
2023-01-06 15:00:01,245.87
2023-01-06 17:00:01,286.1
2023-01-06 18:00:01,316.82
2023-01-06 19:00:01,300.22
2023-01-06 20:00:05,346.44
2023-01-06 21:00:02,276.69
2023-01-06 22:00:01,274.84
2023-01-06 23:00:02,285.59
2023-01-07 00:00:02,282.68
2023-01-07 01:00:02,346.0
2023-01-07 02:00:02,262.15
2023-01-07 03:00:01,288.42
2023-01-07 04:00:02,308.28
2023-01-07 05:00:02,315.14
2023-01-07 06:00:02,320.1
2023-01-07 07:00:01,292.62
2023-01-07 08:00:01,306.04
2023-01-07 09:00:01,296.7
2023-01-07 10:00:01,321.37
2023-01-07 11:00:03,330.36
2023-01-07 12:00:01,299.17
2023-01-07 13:00:01,275.14
2023-01-07 14:00:02,293.17
2023-01-07 15:00:04,316.71
2023-01-07 16:00:04,363.76
2023-01-07 17:00:02,275.04
2023-01-07 18:00:01,360.14
2023-01-07 19:00:02,319.69
2023-01-07 20:00:00,309.79
2023-01-07 21:00:01,317.77
2023-01-07 22:00:00,306.22
2023-01-07 23:00:01,379.43
2023-01-08 00:00:02,260.61
2023-01-08 02:00:01,299.57
2023-01-08 03:00:02,284.74
2023-01-08 04:00:02,284.31
2023-01-08 05:00:01,305.86
2023-01-08 06:00:03,253.12
2023-01-08 07:00:28,294.03
2023-01-08 08:00:02,292.85
2023-01-08 09:00:02,323.81
2023-01-08 11:00:02,271.18
2023-01-08 13:00:02,288.43
2023-01-08 14:00:02,335.81
2023-01-08 15:00:01,258.2
2023-01-08 16:00:02,282.94
2023-01-08 18:00:02,266.5
2023-01-08 19:00:02,295.91
2023-01-08 20:00:21,281.33
2023-01-08 21:00:02,288.46
2023-01-08 22:00:04,265.62
2023-01-08 23:00:03,273.37
2023-01-09 00:00:02,294.04
2023-01-09 01:00:02,289.06
2023-01-09 02:00:00,301.53
2023-01-09 04:00:01,298.65
2023-01-09 07:00:05,243.2
2023-01-09 08:00:02,294.16
2023-01-09 09:00:02,282.34
2023-01-09 11:00:03,266.74
2023-01-09 12:00:03,252.73
2023-01-09 13:00:03,315.51
2023-01-09 14:00:00,358.78
2023-01-09 15:00:02,291.79
2023-01-09 16:00:02,300.6
2023-01-09 17:00:02,273.34
2023-01-09 18:00:01,297.48
2023-01-09 19:00:00,292.02
2023-01-09 20:00:01,280.0
2023-01-09 21:00:02,326.69
2023-01-09 22:00:03,231.06
2023-01-09 23:00:01,245.99
2023-01-10 00:00:03,320.36
2023-01-10 01:00:02,317.03
2023-01-10 02:00:01,284.48
2023-01-10 03:00:00,326.56
2023-01-10 04:00:01,315.11
2023-01-10 05:00:00,314.7
2023-01-10 06:00:01,299.59
2023-01-10 07:00:02,313.5
2023-01-10 08:00:01,230.9
2023-01-10 10:00:02,282.19
2023-01-10 11:00:00,329.66
2023-01-10 12:00:01,290.45
2023-01-10 13:00:01,247.23
2023-01-10 14:00:02,306.5
2023-01-10 15:00:02,262.99
2023-01-10 16:00:01,308.2
2023-01-10 17:00:01,299.79
2023-01-10 18:00:02,288.24
2023-01-10 19:00:01,347.41
2023-01-10 21:00:02,316.14
2023-01-10 22:00:04,268.65
2023-01-10 23:00:02,309.96
2023-01-11 00:00:02,292.1
2023-01-11 01:00:01,289.34
2023-01-11 02:00:01,304.52
2023-01-11 03:00:04,257.73
2023-01-11 04:00:01,294.52
2023-01-11 05:00:02,308.56
2023-01-11 06:00:02,281.57
2023-01-11 08:00:00,268.91
2023-01-11 09:00:01,355.92
2023-01-11 10:00:02,351.12
2023-01-11 11:00:01,276.39
2023-01-11 12:00:00,317.35
2023-01-11 13:00:01,282.61
2023-01-11 14:00:01,281.73
2023-01-11 15:00:01,316.82
2023-01-11 16:00:02,289.71
2023-01-11 17:00:02,314.05
2023-01-11 18:00:02,317.3
2023-01-11 19:00:00,329.58
2023-01-11 20:00:02,278.62
2023-01-11 21:00:02,286.01
2023-01-11 22:00:02,317.42
